0
64
115.2
179.2
230.4
294.4
345.6
409.6
486.4
537.6
614.4
652.8
704
742.4
793.6
844.8
883.2
908.8
960
972.8
1024
1062.4
1088
1152
1164.8
1190.4
1216
1254.4
1305.6
1356.8
1408
1446.4
1497.6
1510.4
1561.6
1587.2
1600
1612.8
1638.4
1676.8
1715.2
1753.6
1792
1856
1881.6
1945.6
1996.8
2009.6
2048
2099.2
2099.2
2150.4
2176
2201.6
2227.2
2252.8
2278.4
2316.8
2355.2
2393.6
2432
2483.2
2508.8
2521.6
2560
2611.2
2649.6
2675.2
2713.6
2739.2
2764.8
2803.2
2841.6
2892.8
2931.2
2969.6
2995.2
3033.6
3072
3110.4
3187.2
3225.6
3302.4
3353.6
3379.2
3443.2
3520
3571.2
3648
3724.8
3801.6
3891.2
3942.4
4044.8
4147.2
4262.4
4416
4544
4723.2
4825.6
4992
5171.2
5363.2
5580.8
5747.2
5926.4
6028.8
6144
6259.2
6348.8
6425.6
6502.4
6540.8
6592
6643.2
6668.8
6732.8
6784
6912
7014.4
7129.6
7257.6
7347.2
7488
7667.2
7833.6
8038.4
8268.8
8460.8
8627.2
8793.6
8985.6
9152
9292.8
9382.4
9446.4
9472
9484.8
9536
9536
9561.6
9587.2
9651.2
9702.4
9779.2
9843.2
9920
10060.8
10150.4
10278.4
10406.4
10508.8
10598.4
10662.4
10739.2
10816
10828.8
10880
10905.6
10944
10982.4
11020.8
11072
11123.2
11161.6
11225.6
11276.8
11315.2
11379.2
11430.4
11481.6
11545.6
11558.4
11596.8
11648
11686.4
11763.2
11827.2
11878.4
11968
12057.6
12108.8
12172.8
12249.6
12339.2
12416
12480
12556.8
12608
12659.2
12710.4
12774.4
12812.8
12864
12915.2
12953.6
12992
13017.6
13081.6
13145.6

